CT1_CONTA;CT1_DESC01;CT1_CLASSE;CT1_NORMAL;CT1_BLOQ;CT1_CTASUP;CT1_CTLALU;CT1_DIOPS
12521901;Prêmio de Resseguro Diferido com Planos de Assistência Médico-Hospitalar;1;1;2;125219;12521901;1
125219011;Prêmio de Resseguro Diferido;2;1;2;12521901;125219011;1
12522;PRÊMIO DE RESSEGURO DIFERIDO COM PLANOS DE ASSISTÊNCIA ODONTOLÓGICO;1;1;2;1252;12522;1
125229;Prêmio de Resseguro Diferido com Planos de Assistência Odontológico;1;1;2;12522;125229;1
12522901;Prêmio de Resseguro Diferido com Planos de Assistência Odontológico;1;1;2;125229;12522901;1
125229011;Prêmio de Resseguro Diferido;2;1;2;12522901;125229011;1
126;CRÉDITOS TRIBUTÁRIOS E PREVIDÊNCIÁRIOS;1;1;2;12;126;1
1261;CRÉDITOS TRIBUTÁRIOS E PREVIDÊNCIARIOS;1;1;2;126;1261;1
12611;CRÉDITOS TRIBUTÁRIOS;1;1;2;1261;12611;1
126119;Créditos Tributários;1;1;2;12611;126119;1
12611901;Imposto de Renda;1;1;2;126119;12611901;1
126119011;Imposto de Renda Retido na Fonte - IRRF;2;1;2;12611901;126119011;1
126119012;Imposto de Renda a Compensar/Restituir;2;1;2;12611901;126119012;1
126119013;Antecipações de Imposto de Renda;2;1;2;12611901;126119013;1
12611902;Contribuição Social Sobre o Lucro Liquido - CSLL;1;1;2;126119;12611902;1
126119021;Contribuição Social Retida na Fonte;2;1;2;12611902;126119021;1
126119022;Contribuição Social a Compensar/Restituir;2;1;2;12611902;126119022;1
126119023;Antecipações da Contribuição Social;2;1;2;12611902;126119023;1
12611903;Crédito de Previdência Social;1;1;2;126119;12611903;1
126119031;Crédito de Previdência Social;2;1;2;12611903;126119031;1
12611904;Créditos de PIS e COFINS;1;1;2;126119;12611904;1
126119041;Créditos de PIS e COFINS;2;1;2;12611904;126119041;1
12611905;Imposto Sobre Serviços - ISS;1;1;2;126119;12611905;1
126119051;Imposto Sobre Serviços - ISS;2;1;2;12611905;126119051;1
12611908;Outros Créditos Tributários e Previdenciários;1;1;2;126119;12611908;1
126119088;Outros Créditos Tributários e Previdenciários;2;1;2;12611908;126119088;1
127;BENS E TÍTULOS A RECEBER;1;1;2;12;127;1
1271;ESTOQUE;1;1;2;127;1271;1
12711;ESTOQUE;1;1;2;1271;12711;1
127119;Estoques;1;1;2;12711;127119;1
12711901;Estoques;1;1;2;127119;12711901;1
127119011;Estoques;2;1;2;12711901;127119011;1
127119012;Almoxarifado;2;1;2;12711901;127119012;1
1272;BENS A VENDA;1;1;2;127;1272;1
12721;BENS A VENDA;1;1;2;1272;12721;1
127219;Bens a Venda;1;1;2;12721;127219;1
12721901;Bens a Venda;1;1;2;127219;12721901;1
127219011;Imóveis a Venda;2;1;2;12721901;127219011;1
127219012;Outros Bens a Venda;2;1;2;12721901;127219012;1
1273;DEPENDÊNCIAS NO PAÍS;1;1;2;127;1273;1
12731;DEPENDÊNCIAS NO PAÍS;1;1;2;1273;12731;1
127319;Dependências no País;1;1;2;12731;127319;1
12731901;Dependências no País;1;1;2;127319;12731901;1
127319011;Dependências no País;2;1;2;12731901;127319011;1
1274;ADIANTAMENTOS;1;1;2;127;1274;1
12741;ADIANTAMENTOS;1;1;2;1274;12741;1
127419;Adiantamentos;1;1;2;12741;127419;1
12741901;Adiantamentos;1;1;2;127419;12741901;1
127419011;Adiantamentos a Funcionários;2;1;2;12741901;127419011;1
127419012;Adiantamentos a Prestadores de Serviços Assistenciais;2;1;2;12741901;127419012;1
127419013;Adiantamentos a Fornecedores;2;1;2;12741901;127419013;1
127419018;Outros Adiantamentos;2;1;2;12741901;127419018;1
127419019;(-) Provisão para Perdas Sobre Créditos;2;1;2;12741901;127419019;1
1276;EMPRÉSTIMOS E DEPÓSITOS COMPULSÓRIOS;1;1;2;127;1276;1
12761;EMPRÉSTIMOS E DEPÓSITOS COMPULSÓRIOS;1;1;2;1276;12761;1
127619;Empréstimos e Depósitos Compulsórios;1;1;2;12761;127619;1
12761901;Empréstimos e Depósitos Compulsórios;1;1;2;127619;12761901;1
127619011;Empréstimos;2;1;2;12761901;127619011;1
127619012;Depósitos;2;1;2;12761901;127619012;1
127619019;(-) Provisão para Perdas Sobre Créditos;2;1;2;12761901;127619019;1
1277;TÍTULOS A RECEBER;1;1;2;127;1277;1
12771;TÍTULOS A RECEBER;1;1;2;1277;12771;1
127719;Títulos a Receber;1;1;2;12771;127719;1
12771901;Títulos a Receber;1;1;2;127719;12771901;1
127719011;Notas Promissórias;2;1;2;12771901;127719011;1
127719012;Cheques e Ordens a Receber;2;1;2;12771901;127719012;1
127719018;Outros Títulos a Receber;2;1;2;12771901;127719018;1
127719019;(-) Provisão para Perdas Sobre Créditos;2;1;2;12771901;127719019;1
12772;DIREITOS RESULTANTES DA VENDA DE CARTEIRAS;1;1;2;1277;12772;1
127729;Direitos Resultantes da Venda de Carteira;1;1;2;12772;127729;1
12772901;Direitos Resultantes da Venda de Carteira;1;1;2;127729;12772901;1
127729011;Direitos Resultantes da Venda de Carteira de Beneficiários de Planos de Saúde;2;1;2;12772901;127729011;1
127729019;(-) Provisão para Perdas Sobre Créditos;2;1;2;12772901;127729019;1
12773;ADMINISTRADORA DE BENEFÍCIOS - OUTROS CRÉDITOS OPERACIONAIS;1;1;2;1277;12773;1
127739;Administradora de Benefícios - Outros Créditos Operacionais;1;1;2;12773;127739;1
12773901;Administradora de Benefícios - Outros Créditos Operacionais;1;1;2;127739;12773901;1
127739011;Créditos a Receber de Outras Atividades Operacionais;2;1;2;12773901;127739011;1
127739012;Faturas a Receber de Prestação de Serviços;2;1;2;12773901;127739012;1
1278;OUTROS BENS E TÍTULOS A RECEBER;1;1;2;127;1278;1
12781;OUTROS BENS E TÍTULOS A RECEBER;1;1;2;1278;12781;1
127819;Outros Bens e Títulos a Receber;1;1;2;12781;127819;1
12781901;Outros Bens e Títulos a Receber;1;1;2;127819;12781901;1
127819011;Aluguéis a Receber;2;1;2;12781901;127819011;1
127819012;Participação em Lucros a Receber;2;1;2;12781901;127819012;1
127819013;Dividendos e Juros sobre Capital Próprio a Receber;2;1;2;12781901;127819013;1
127819014;Direitos Resultantes da Venda de Imóveis;2;1;2;12781901;127819014;1
127819018;Outros Créditos ou Bens a Receber;2;1;2;12781901;127819018;1
127819019;(-) Provisão para Perdas Sobre Créditos;2;1;2;12781901;127819019;1
128;DESPESAS ANTECIPADAS;1;1;2;12;128;1
1281;DESPESAS ADMINISTRATIVAS;1;1;2;128;1281;1
12811;DESPESAS ADMINISTRATIVAS;1;1;2;1281;12811;1
128119;Despesas Administrativas;1;1;2;12811;128119;1
12811901;Despesas Administrativas;1;1;2;128119;12811901;1
128119011;Despesas Administrativas;2;1;2;12811901;128119011;1
1282;DESPESAS PATRIMONIAIS;1;1;2;128;1282;1
12821;DESPESAS PATRIMONIAIS;1;1;2;1282;12821;1
128219;Despesas Patrimoniais;1;1;2;12821;128219;1
12821901;Despesas Patrimoniais;1;1;2;128219;12821901;1
128219011;Despesas Patrimoniais;2;1;2;12821901;128219011;1
1283;DESPESAS OPERACIONAIS;1;1;2;128;1283;1
12831;DESPESAS OPERACIONAIS;1;1;2;1283;12831;1
128319;Despesas Operacionais Antecipadas;1;1;2;12831;128319;1
12831901;Despesas Operacionais Antecipadas;1;1;2;128319;12831901;1
128319011;Despesas Operacionais Antecipadas;2;1;2;12831901;128319011;1
1289;OUTRAS DESPESAS ANTECIPADAS;1;1;2;128;1289;1
12891;OUTRAS DESPESAS ANTECIPADAS;1;1;2;1289;12891;1
128919;Outras Despesas Antecipadas;1;1;2;12891;128919;1
12891901;Outras Despesas Antecipadas;1;1;2;128919;12891901;1
128919011;Outras Despesas Antecipadas;2;1;2;12891901;128919011;1
129;CONTA-CORRENTE COM COOPERADOS;1;1;2;12;129;1
1291;CRÉDITOS A RECEBER DE COOPERADOS;1;1;2;129;1291;1
12911;CRÉDITOS A RECEBER DE COOPERADOS;1;1;2;1291;12911;1
129119;Créditos a receber de Cooperados;1;1;2;12911;129119;1
12911901;Créditos a receber de Cooperados;1;1;2;129119;12911901;1
129119011;Créditos a receber de Cooperados;2;1;2;12911901;129119011;1
129119019;(-) Provisão para Perdas Sobre Créditos;2;1;2;12911901;129119019;1
13;ATIVO NÃO CIRCULANTE;1;1;2;1;13;1
131;REALIZÁVEL A LONGO PRAZO;1;1;2;13;131;1
1311;APLICAÇÕES GARANTIDORAS DE PROVISÕES TÉCNICAS;1;1;2;131;1311;1
13111;TÍTULOS DE RENDA FIXA - PRIVADOS;1;1;2;1311;13111;1
131119;Títulos de Renda Fixa - Privados;1;1;2;13111;131119;1
13111901;Depósitos Bancários a Prazo - CDB/RDB;1;1;2;131119;13111901;1
131119011;Valor Original;2;1;2;13111901;131119011;1
131119012;Ajuste ao Valor de Mercado;2;1;2;13111901;131119012;1
13111902;Cotas de Fundos de Investimentos;1;1;2;131119;13111902;1
131119021;Valor Original;2;1;2;13111902;131119021;1
131119022;Ajuste ao Valor de Mercado;2;1;2;13111902;131119022;1
13111908;Outros Títulos de Renda Fixa;1;1;2;131119;13111908;1
131119081;Valor Original;2;1;2;13111908;131119081;1
131119082;Ajuste ao Valor de Mercado;2;1;2;13111908;131119082;1
13111909;(-) Provisão para Desvalorização de Títulos de Renda Fixa - Privados;1;1;2;131119;13111909;1
131119099;(-) Provisão para Desvalorização de Títulos de Renda Fixa - Privados;2;1;2;13111909;131119099;1
13112;TÍTULOS DE RENDA FIXA - PÚBLICOS;1;1;2;1311;13112;1
131129;Títulos de Renda Fixa - Públicos;1;1;2;13112;131129;1
13112901;Títulos da Dívida Pública Interna;1;1;2;131129;13112901;1
131129011;Valor Original;2;1;2;13112901;131129011;1
131129012;Ajuste ao Valor de Mercado;2;1;2;13112901;131129012;1
13112902;Cotas de Fundos de Investimentos;1;1;2;131129;13112902;1
131129021;Valor Original;2;1;2;13112902;131129021;1
131129022;Ajuste ao Valor de Mercado;2;1;2;13112902;131129022;1
13112908;Outros Títulos de Renda Fixa;1;1;2;131129;13112908;1
131129081;Valor Original;2;1;2;13112908;131129081;1
131129082;Ajuste ao Valor de Mercado;2;1;2;13112908;131129082;1
13112909;(-) Provisão para Desvalorização de Títulos de Renda Fixa - Públicos;1;1;2;131129;13112909;1
131129099;(-) Provisão para Desvalorização de Títulos de Renda Fixa - Públicos;2;1;2;13112909;131129099;1
13113;TÍTULOS DE RENDA VARIÁVEL;1;1;2;1311;13113;1
131139;Títulos de Renda Variável;1;1;2;13113;131139;1
13113901;Cotas de Fundos de Investimentos;1;1;2;131139;13113901;1
131139011;Valor Original;2;1;2;13113901;131139011;1
131139012;Ajuste ao Valor de Mercado;2;1;2;13113901;131139012;1
13113908;Outros Títulos de Renda Variável;1;1;2;131139;13113908;1
131139081;Valor Original;2;1;2;13113908;131139081;1
131139082;Ajuste ao Valor de Mercado;2;1;2;13113908;131139082;1
13113909;(-) Provisão para Desvalorização de Títulos de Renda Variável;1;1;2;131139;13113909;1
131139099;(-) Provisão para Desvalorização de Títulos de Renda Variável;2;1;2;13113909;131139099;1
13118;OUTRAS APLICAÇÕES;1;1;2;1311;13118;1
131189;Outras Aplicações;1;1;2;13118;131189;1
13118908;Outras Aplicações;1;1;2;131189;13118908;1
131189081;Valor Original;2;1;2;13118908;131189081;1
131189082;Ajuste ao Valor de Mercado;2;1;2;13118908;131189082;1
13118909;(-) Provisão para Desvalorização de Outras Aplicações;1;1;2;131189;13118909;1
131189099;(-) Provisão para Desvalorização de Outras Aplicações;2;1;2;13118909;131189099;1
1312;APLICAÇÕES LIVRES;1;1;2;131;1312;1
13121;TÍTULOS DE RENDAS FIXA;1;1;2;1312;13121;1
131219;Títulos de Renda Fixa - Privados;1;1;2;13121;131219;1
13121901;Depósitos Bancários a Prazo - CDB/RDB;1;1;2;131219;13121901;1
131219011;Valor Original;2;1;2;13121901;131219011;1
131219012;Ajuste ao Valor de Mercado;2;1;2;13121901;131219012;1
13121902;Cotas de Fundos de Investimentos;1;1;2;131219;13121902;1
131219021;Valor Original;2;1;2;13121902;131219021;1
131219022;Ajuste ao Valor de Mercado;2;1;2;13121902;131219022;1
13121908;Outros Títulos de Renda Fixa;1;1;2;131219;13121908;1
131219081;Valor Original;2;1;2;13121908;131219081;1
131219082;Ajuste ao Valor de Mercado;2;1;2;13121908;131219082;1
13121909;(-) Provisão para Desvalorização de Títulos de Renda Fixa - Privados;1;1;2;131219;13121909;1
131219099;(-) Provisão para Desvalorização de Títulos de Renda Fixa - Privados;2;1;2;13121909;131219099;1
13122;TÍTULOS DE RENDA FIXA - PÚBLICOS;1;1;2;1312;13122;1
131229;Títulos de Renda Fixa - Públicos;1;1;2;13122;131229;1
13122901;Títulos da Dívida Pública Interna;1;1;2;131229;13122901;1
131229011;Valor Original;2;1;2;13122901;131229011;1
131229012;Ajuste ao Valor de Mercado;2;1;2;13122901;131229012;1
13122902;Cotas de Fundos de Investimentos;1;1;2;131229;13122902;1
131229021;Valor Original;2;1;2;13122902;131229021;1
131229022;Ajuste ao Valor de Mercado;2;1;2;13122902;131229022;1
13122908;Outros Títulos de Renda Fixa;1;1;2;131229;13122908;1
131229081;Valor Original;2;1;2;13122908;131229081;1
131229082;Ajuste ao Valor de Mercado;2;1;2;13122908;131229082;1
13122909;(-) Provisão para Desvalorização de Títulos de Renda Fixa - Públicos;1;1;2;131229;13122909;1
131229099;(-) Provisão para Desvalorização de Títulos de Renda Fixa - Públicos;2;1;2;13122909;131229099;1
13123;TÍTULOS DE RENDA VARIÁVEL;1;1;2;1312;13123;1
131239;Títulos de Renda Variável;1;1;2;13123;131239;1
13123901;Cotas de Fundos de Investimentos;1;1;2;131239;13123901;1
131239011;Valor Original;2;1;2;13123901;131239011;1
131239012;Ajuste ao Valor de Mercado;2;1;2;13123901;131239012;1
13123908;Outros Títulos de Renda Variável;1;1;2;131239;13123908;1
131239081;Valor Original;2;1;2;13123908;131239081;1
131239082;Ajuste ao Valor de Mercado;2;1;2;13123908;131239082;1
13123909;(-) Provisão para Desvalorização de Títulos de Renda Variável;1;1;2;131239;13123909;1
131239099;(-) Provisão para Desvalorização de Títulos de Renda Variável;2;1;2;13123909;131239099;1
13128;OUTRAS APLICAÇÕES;1;1;2;1312;13128;1
131289;Outras Aplicações;1;1;2;13128;131289;1
13128908;Outras Aplicações;1;1;2;131289;13128908;1
131289081;Valor Original;2;1;2;13128908;131289081;1
131289082;Ajuste ao Valor de Mercado;2;1;2;13128908;131289082;1
13128909;(-) Provisão para Desvalorização de Outras Aplicações;1;1;2;131289;13128909;1
131289099;(-) Provisão para Desvalorização de Outras Aplicações;2;1;2;13128909;131289099;1
1313;CRÉDITOS TRIBUTÁRIOS E PREVIDENCIÁRIOS;1;1;2;131;1313;1
13131;CRÉDITOS TRIBUTÁRIOS E PREVIDÊNCIÁRIOS;1;1;2;1313;13131;1
131319;Créditos Tributários;1;1;2;13131;131319;1
13131901;Créditos Tributários;1;1;2;131319;13131901;1
131319011;Imposto de Renda;2;1;2;13131901;131319011;1
131319012;Contribuição Social;2;1;2;13131901;131319012;1
131319013;Crédito de Previdência Social;2;1;2;13131901;131319013;1
131319014;Créditos de PIS e COFINS;2;1;2;13131901;131319014;1
131319015;Imposto Sobre Serviços - ISS;2;1;2;13131901;131319015;1
131319018;Outros Créditos Tributários e Previdenciários;2;1;2;13131901;131319018;1
1314;TÍTULOS E CRÉDITOS A RECEBER;1;1;2;131;1314;1
13141;CRÉDITOS A RECEBER;1;1;2;1314;13141;1
131419;Créditos a Receber;1;1;2;13141;131419;1
13141901;Direitos Resultantes da Venda de Imóveis;1;1;2;131419;13141901;1
131419011;Direitos Resultantes da Venda de Imóveis;2;1;2;13141901;131419011;1
131419012;(-) Ajuste a Valor Presente;2;1;2;13141901;131419012;1
131419019;(-) Provisão para Perdas Sobre Créditos;2;1;2;13141901;131419019;1
13141902;Direitos Resultantes da Venda de Carteira de Beneficiários de Planos de Saúde;1;1;2;131419;13141902;1
131419021;Direitos Resultantes da Venda de Carteira de Beneficiários de Planos de Saúde;2;1;2;13141902;131419021;1
131419022;(-) Ajuste a Valor Presente;2;1;2;13141902;131419022;1
131419029;(-) Provisão para Perdas Sobre Créditos;2;1;2;13141902;131419029;1
13141903;Contraprestação Pecuniária/Prêmio em Contestação - Depósito Judicial pelo Contratante;1;1;2;131419;13141903;1
131419031;Contraprestação Pecuniária/Prêmio em Contestação - Depósito Judicial pelo Contratante;2;1;2;13141903;131419031;1
131419039;(-) Provisão para Perdas Sobre Créditos;2;1;2;13141903;131419039;1
13142;TÍTULOS A RECEBER;1;1;2;1314;13142;1
131429;Títulos a Receber;1;1;2;13142;131429;1
13142901;Notas Promissórias;1;1;2;131429;13142901;1
131429011;Notas Promissórias;2;1;2;13142901;131429011;1
131429012;(-) Ajuste a Valor Presente;2;1;2;13142901;131429012;1
131429019;(-) Provisão para Perdas Sobre Créditos;2;1;2;13142901;131429019;1
13142908;Outros Títulos a Receber;1;1;2;131429;13142908;1
131429081;Outros Títulos a Receber;2;1;2;13142908;131429081;1
131429082;(-) Ajuste a Valor Presente;2;1;2;13142908;131429082;1
131429089;(-) Provisão para Perdas Sobre Créditos;2;1;2;13142908;131429089;1
13143;EMPRÉSTIMOS E DEPÓSITOS COMPULSÓRIOS;1;1;2;1314;13143;1
131439;Empréstimos e Depósitos Compulsórios;1;1;2;13143;131439;1
13143901;Empréstimos;1;1;2;131439;13143901;1
131439011;Empréstimos;2;1;2;13143901;131439011;1
131439012;(-) Ajuste a Valor Presente;2;1;2;13143901;131439012;1
13143902;Depósitos;1;1;2;131439;13143902;1
131439021;Depósitos;2;1;2;13143902;131439021;1
131439022;(-) Ajuste a Valor Presente;2;1;2;13143902;131439022;1
13148;OUTROS VALORES E BENS;1;1;2;1314;13148;1
131489;Outros Valores e Bens;1;1;2;13148;131489;1
13148901;Outros Valores e Bens;1;1;2;131489;13148901;1
131489011;Outros Valores e Bens;2;1;2;13148901;131489011;1
131489012;(-) Ajuste a Valor Presente;2;1;2;13148901;131489012;1
131489019;(-) Provisão para Perdas Sobre Créditos;2;1;2;13148901;131489019;1
1315;DESPESAS DE COMERCIALIZAÇÃO DIFERIDAS;1;1;2;131;1315;1
13151;COMISSÕES/AGENCIAMENTOS DIFERIDOS COM PLANOS DE ASSISTÊNCIA MÉDICO-HOSPITALAR;1;1;2;1315;13151;1
131519;Comissões/Agenciamentos Diferidos com Planos de Assistência Médico-Hospitalar;1;1;2;13151;131519;1
13151901;Comissões/Agenciamentos Diferidos com Planos de Assistência Médico-Hospitalar;1;1;2;131519;13151901;1
131519011;Comissões/Agenciamentos Diferidos - Contraprestações Pecuniárias;2;1;2;13151901;131519011;1
13151902;Comissões/Agenciamentos Diferidos - Seguros;1;1;2;131519;13151902;1
131519021;Comissão/Agenciamento de Seguros;2;1;2;13151902;131519021;1
131519022;Comissão/Agenciamento de Cosseguro Aceito;2;1;2;13151902;131519022;1
13151908;Outras Comissões Diferidas - Assistência Médico-Hospitalar;1;1;2;131519;13151908;1
131519081;Outras Comissões Diferidas - Assistência Médico-Hospitalar;2;1;2;13151908;131519081;1
13152;COMISSÕES/AGENCIAMENTOS DIFERIDOS COM PLANOS DE ASSISTÊNCIA ODONTOLÓGICA;1;1;2;1315;13152;1
131529;Comissões/Agenciamentos Diferidos com Planos de Assistência Odontológica;1;1;2;13152;131529;1
13152901;Comissões/Agenciamentos Diferidos com Planos de Assistência Odontológica;1;1;2;131529;13152901;1
131529011;Comissões/Agenciamentos Diferidos - Contraprestações Pecuniárias;2;1;2;13152901;131529011;1
13152902;Comissões/Agenciamentos Diferidos - Seguros;1;1;2;131529;13152902;1
131529021;Comissão/Agenciamentos de Seguros;2;1;2;13152902;131529021;1
131529022;Comissão/Agenciamentos de Cosseguro Aceito;2;1;2;13152902;131529022;1
13152908;Outras Comissões Diferidas – Assistência Odontológica;1;1;2;131529;13152908;1
131529088;Outras Comissões Diferidas – Assistência Odontológica;2;1;2;13152908;131529088;1
1316;ATIVO FISCAL DIFERIDO;1;1;2;131;1316;1
13161;ATIVO FISCAL DIFERIDO;1;1;2;1316;13161;1
131619;Ativo Fiscal Diferido;1;1;2;13161;131619;1
13161901;Crédito Tributário sobre Prejuízo Fiscal;1;1;2;131619;13161901;1
131619011;Imposto de Renda (IRPJ);2;1;2;13161901;131619011;1
131619012;Contribuição Social Sobre o Lucro Líquido (CSLL);2;1;2;13161901;131619012;1
13161902;Crédito Tributário sobre Diferenças Temporárias;1;1;2;131619;13161902;1
131619021;Imposto de Renda (IRPJ);2;1;2;13161902;131619021;1
131619022;Contribuição Social Sobre o Lucro Líquido (CSLL);2;1;2;13161902;131619022;1
1317;DEPÓSITOS JUDICIAIS E FISCAIS;1;1;2;131;1317;1
13171;DEPÓSITOS JUDICIAIS E FISCAIS;1;1;2;1317;13171;1
131719;Depósitos Judiciais e Fiscais;1;1;2;13171;131719;1
13171901;Depósitos Judiciais e Fiscais;1;1;2;131719;13171901;1
131719011;Depósitos Judiciais - Eventos / Sinistros;2;1;2;13171901;131719011;1
